index,smiles
1315,C1C23C45C16C41SC4(N7C89C%10%11OC%12%13C8%14C7%10C78C%11%14C%12%10C9(C9%11N%12C9%14C%129C%11%12C%11%15OC%11%16C%15%14C%169%12)C%13%10C9%10C4%11C79C%118%10)C47C21C31C64C571
1316,CCC12C3C4N3C43OCC45C16C17C48C32C12C13OC14C1(C39C3%10C5(C827)C32C93C61C%1023)C12C43C14C15C67C38C13C21C46C13C875
1317,C.C.C12C34C15C31C36C27C32C53C25C28C39C23C7(C416)C12C4(C67C%10%11C%12%13N%14C%12%15C%13%12C%14%10C%10%13C6%14C6%16C%15%17C6%15C%12(C%17%15%16)C%106C%117C93C16C%13%144)C528
1318,CC1C23C4C25SC26OC78SOC7C53C12C486.O1C23C45OC67C89OC%10%11C%12%13N%14C%12%15N%12C%14%16C%15%13C%10(C6%10C%128C%167%10)C6(C94%11)C24C13C546
1319,CC12OC3CC3COC13C14OC56OC57C58OC6(C76C79C2%10OC%107C12C41C39C621)C12C53N4C35OC36C57C45C4(C831)C67C524
1320,O1C23C4C5N6C78C4C2C24C9%10N%11C%12%13N9C9%14C%15%16N%17C%18(OC%19%20N%21N%22C%21%23C%22%21C%19%22C%19(O%18)C%20%23C%19%21%22)C%17%18C9%15C%18%16C%10%14C%129C%11%13C29C63C74C158
1321,CC12C3CNOC45C67C8(SC18C32)C41C23C48C9(OO9)C9(C%10%11C%12%13N%14C%15%16C%14%17C%15%14C%16%15C%12%16C%14%12C%17%14C%13(C%15%14%10)C%11%16%12)C5%10C65C94C15C%102C783
1322,IC12C34C56OC57C58C19C51C23C91C71C48C62C13C14C56C78N9C7%10C7(CC%11C%12C%13%14C%11%15C%11%16C%12%13C%15%11C7%14%16)C9%10C79C5%10C85C31C54C76C29%10
1323,CN1C2C3C4C2C32OC35C41C14C36OC37C26C51C31C23C56C89OC%10%11C8(C%105C96C12C743)C12C34C%115C67C58C65C16C27C81C35C461
1324,CCCC1N2C34N5OC67C1(C18OC9%10C%11%12C%13%14C%15%16OC%15(C%13%15C%16%14C9%11C%10%12%15)C9%10C1%11C81C8%12OC8%13C8(C%121%11)C91C%13(C9%11C2%12C39C6%12%11)C%1081)C547
1325,C1C2C3C45C36C37C89OC%10%11C%12%13C%14%15OC%16%17C1%14C2%12C%16%13C1(C46C%15%175)C%102C%113C21C71C23OC84N2C92C45OC14C16OC7(N8C71C832)C654
1326,C1C2C34C5N3C36C78N9C5%10N5C9(C39C5%10C79C63C15C4C253)C81C23C45N6N7C89C6%10OC8(C46OC48OC49C8%106)C74C26C42C56C132
1327,CC12CC34C56N7OC18C25C31C76C23C45C82C15C12C34C35C67OC89C6%10C86C38C93C%108C63C13C51C75C67C18C61C73C36C5(C423)C816
1328,CCC1C2C13C21C24C56OC78C59C5%10C%11%12OC%13%14C%15%16C%11%17N%11C%18(C%12%19C%13%15C%14%16C%19%12C9%13C7(C32C614)C81C52C1%13C%10%122)C%171C23C%114C%185C26C41C536
1329,C.CCC1C2C3C45N6C27C32C16C13C6(OC89C6%10N6C8%11C8%12C%13%14OC8%15C8%16C9%17C6%10C%116C1%17C68C%131C%146C89C%15%10C6%11C%108C9%11C%12%161)C74C523
1330,C1C2C3CC14N(CC15N6OC17N5C15C8(N67)C67N9C%10%11OC%10%12C%10%13OC%10(C%10%14OOC%11%13C%10%11C%10%13OC%14%15N%10C%15%13%11)C6%10C%127C91C58%10)C234
1331,O1C23C45C6C7C4C48N9C%10(C52C76)C92C45C14C1(C%102C835)C42C34C15C31C36C78N9C%10%11C7%12C97C%10%12C%113C39C76C83C36C54C34C93C21C634
1332,FOC1C23C4C2C143.O1N2C13C14C25C32C36C78C9(N%10C%11%12C%13%14OOC%15%16C%17%18C%13%11C%15%17C%16%18C7%11C%127C%10%14C78%11)C37C96C36C18C54C31C26C781
1333,CCC1CC12C13C45CC67C48C49N(C%10%11C%12%13OC%12%14C%10%12C%10%15C%16%17C%18(F)OOC%19%20C%18%21C%13%19C%13%18C%20%21C%16%10C%11%13C%12%18C%14%17%15)C%10%11C2(C56C781)C4%10C9%113
1334,CC12C3C14OC4C31OC3(C45C67OC68C69N7C87C8(C%10%11N%12C%13%14N%15C%16%17N(C%18%19OC%16%20N%16C%20%18C%16%196)C%176C%13%16C%12%14C%15%10C6%11%16)C94C758)OC132
1335,C1CC23CC24C1C31C42OC34C56OC51C1(C65N6C78C9%10OC7%11C7%12C%13%14OC%13%15C%14%13C%11%14C%157C%127C98C8(C%109C61C598)C%13%147)C31C23SC431
1336,C.C1C2C34C15C16C37N3C41C56C14C27C31C12C43N4C56N7C89C%10%11OC%12%13C%108C8%10C7%11C7(C4%11C37C51C%1128)C%12(C69%10)C12C34C%135C16C53C246
1337,COC1(CN)C23OC45C67OC6(C46N4C68C76N7C9%10N%11C9%12OC%119C%12%11N%12C%13%14OC%15%16C%12%13C%11%12C7%15C%16%12C%146C48C9%105)C24C(C)(C)C134
1338,O1C23C14C15C6C7C68C76N1C21C32C37SC9%10N3C3%11C%12%13N%14C3(C%149C%103C79C4%11C19C53C862)C12C%123N4C5(C%1331)C13C56C57C42C12C35C627
1339,COC1C23C45C6C4(O)C4C57C45C64C12C31C2(Cl)C36C18N1C9%10N(C754)C94C13C4(C%1026)C12C34OC5(O3)OC53C45C4(OC481)C352
1340,CCC12C3C1(F)C14C56N7C89C5(C5(C)C%10%11CC32C%101C5%114)C71C23C68C45C67OC8%10N%11C6%12C76C%127C%11%12C87C17C41C94C%102C%125C34C671
1341,C.NC1C23C4C25C42C13C51C34C56C78C9(Cl)OC%10%11C%12%13OC7(C%10%12C%11%135)C95C7(C9(F)C%10%11N3C%107C%113C94C47C29C42C34C17C942)C586.O
1342,ClC12C34N5C6(C17C36C21C23C68OC9%10OC%11(C96C%106C82C71C463)C12C34C6C78C19C3C71C4(C689)C%1112)C12C34C56C15C17C68C3(C241)C587
1343,CC1N2C34C15C23C12C36N7C38C39C%10%11OC%12%13C%101C21C86C51C%114C%121C72C14C%133C294.O1C23C14C15C26C27C38C23C41C12C56C14C83C724
1344,FCC1C2CC3(C12)C12OC45C67C31C46C13C74C26C27C89OC%10%11C%12%13C%14%15OOC%16%17C%14%18C%12(O%15)C%12%14C%10%15C%16%18C%17%12C%13%15C%141C3(C%1182)C56C974
1345,OC12C34C5C36N4C13C52C31C62C34C15C21C32C3(C67C89OC%10%11C8%12C8%13N%14C%12%15C%14%12C%108C%158C%11%10C%128C9%13C%106C68C79C67C16C31C96C871)C542
1346,FC12C34C5(OO5)C35C36C7(Br)C18C27C1(C27C9(OC932)C23C9%10OC2(N9C29C%11%12C%13C%14%15CC%11%16C%11C%14%16C%13%15C%13C%12%14C%11%10C%142C%1393)C751)C486
1347,ClC12C34C56OC78C9%10CC%11C%12%13C%14C9(C%1453)C%117C83C%121C%13%10C1(O6)C23C12C13C56C78OC9%10C%11%12C%13(Cl)C9%11C%13(C%107%12)C85C65C26C12C43C562
1348,C1C23C4C5C67C2C2C(N43)C56C34N5C27C26C53C42C23C45OC78C69C16C71C47C4%10C%11%12OC%13%14C%15(OC%13%11C%15%14%12)N%11C54C%11%10C17C82C693
1349,CC12CC3C1C31C34ON2C12C31C35C67OC89C%10%11N(C%12%13C%14%15OC%14%16N%14C%12%17C%16%12C%17%16C%17%18C%14%13C%15%17C%12%16%18)C%12(C46C46C73C53C24C163)C8%10C9%11%12
1350,C.C1CC23C1C1C45C16C17N8C24C52C34N3OC59C4(C4%10C%11%12N%13C%14%15C%13%16C%13%17OC%18%19SC%13%20C%18%17C3%19C%144N%11C%15%10C%12%20%16)C51C91C83C61C732
1351,CCOC12N3C45C16C17ON8C9%10N%11C%12%13C%14%15N%16C%14%17C%14%18N%19C%12(C%19%15C%17%12C%14%15C%16%14C%16%17C%14%19C%14%20C%12%16C%12%16C%15%17C%14%12C%19%20%16)C%18%12C%11%13C89C%10%12C36C14C275
1352,CCCC1CC12N1C23N2C34C35C26C32C13C17C89C%10%11C%12%13OC%14%15C%12%16C%13%14C%168C8%12C%15%13C%14%15C1%16C62C41C52C34C12C%161C%138C79C%10%12C%11%14C4%151
1353,FC12C34C56OC78C9%10C%11C%12C%11C%129N9C7%10C87C95C5(C13C675)C41C23C24C56SC52C12C41C45C78SN9C4%10C74C97C%109C84C79C21C653
1354,C1CC23C45C6(CC7CC176)C41C24C35C42C13C14C56N7C58C59C7%10C85C%10(C57C8%10OC%11%12C%13%14C%15%16OC%15%17C%119C59C8%13C%16%14C%12%10C%1779)C12C643
1355,ClC12N3C14C31C35N(C26C27C89OC8%10C68C92C%1078)C26C43C15C13C24C25C67C68CC9C%10CC%11%12C%13%14OCC6%13C%11(N9%10)C%12(C8%147)C21C453
1356,CC12CC3C14N1C35C14C21C52P3C45C67N8C9%10C%11%12C8%13C98C9%14N(C%11%15C64C7%15C321)C5%12C98C12C3(C%10%13%14)C14C31C23C25C46C14C31C62C451
1357,C1C2C34C5C67C1C31C63C25C12C15OC3(C13C16N8C13C81C38C9(SC6%10OC96C9%11OC%109C63C36OSC3%11O6)C36C59C13C896)C472
1358,C.C.CC12ON3C45OC67C34C53C(O1)(C2O)C31C23OC45C26C42C35C712.O1C23C45OC67C48C14C1(C268)C32C43C54C75C14C235
1359,CC12CC3C45C6(C)OC78OC9%10C7%11C7%12C9%13C%109C%10(OC%10%14C%10%15C%16%17C%18%19C%14%20C%18%14C%18%21C%10%16C%17%10C%20%18C%14%10C%15%19%21)C%137C97C39C63N1C23C49C85C%117%12
1360,C1CC23C1C14C25C12C16N3C13C61C45C24C32C14C21C23C45C67OC89C64C24C78C5(C25C96C78C9%10C2%11C62C6%12C59C75C26C5%12C8%11%10)C431
1361,C1C23CC1(C2)C12C4(O3)C35N6C78C9%10OC%11%12C31C13C95C%111C15C9%11N%13C%14(OC%15%16C%17%18C%15%19C%15%20C%14%21C%139C%21%17C%16%15C%18%19%20)C19C6(C%107%11)C95C%123C482
1362,CC12C34CCC56C3C13C41C24C52C5(C78N9C7%10C87C%105C58C%10%11C9%12C9%13C%14%15C%16%17N%18C%16%19C%17%16C%149C%18%15C%199C%12(C%169%13)C%109C75C%1189)C65C36C12C546
1363,CN1CC1(C)C12C34CC15C16OC17OC18C9%10N(C%11%12OC%13%14C%15%16C%11%17N%12C%17%15C%11%12C%13%15C%11%13C%14%16C%15%12%13)C69C1%10C16C9%10N3C43C59C21C3%10C786
1364,C1C2CC34OC56CC15C23C41C23OC14C15C78N9N%10C%11(C%12%13OC%12%11C%13%11C9%12C9%13N%14C%15%16C9%17N9N%17C%17(C9%15C%14%16%17)C%13%12%11)C29C%107C89C41C635
1365,CC(C)C1CC23OC45C67C1C1(C246)C35C71C12ON3N4C15C16N7N(C71F)C17C48C24C31C74C658.O1C23C45C16C21C62C34C512
1366,ClC12C34N5C67OC58C6(CC56CC9CC5C96)C83C13C1(O7)C45C46C17C41C48N9C4%10C84C%108C9%10C49C84C%108C9%10C89C5(C23C716)C4%109
1367,C1CC12C13C45C6C78C69C7(C841)C21C52C93C23C2(C45C67N8C9%10C%11%12C8%13C98C%109C6%11C%13%12C46C4%10C79C64C85%10)C14C15C46C24C32C13C25C643
1368,CN1C23NC14C15C26CC3(C61CN)C45C12OC34C15C16C78C9(F)C7%10C7%11C3%12C53C21C41C63C17C%121C82C9(C2%111)C12C34C%105C13C524
1369,CC1CC2C3C4N5C6(C47C1C237)C51C62N3C45C67C89ON(C%10%11C%12%13OC%10%14C%128C%138N%10C8%12C%108C9%11C%14%128)C68C76C47C34C17C81C25C461
1370,CCC1(CC)C2C34OC56OC78OC7(C57OC59N%10N%11C%12%13SC%14%15C%12%16C%12(N5C%10%12C%145C%10%12C%11%16C%11%14C%13%15C%11%10C5%14%12)C75C86C935)C43SC213
1371,C1C2OC23C12C14C56C7C35C73C15C17OC18C71N7C19C3(C264)C51C72C81C92C12C34C5(N6C78C9%10OC9%11C67C85C%10%113)C35C46C31C526
1372,CCC1OC2C3C45OC67C48OC49C%10(OC%10%11C%10%12N%13C%10(C%13%10C%13%14OC%15%16OC%13%17C%15%13C%15%18OC%16%19C%17%15C%19%18C%14%10%13)C%114%12)C4%10N8C6(C134)C9%10C257
1373,CC1CC2C3CC3C12.O1C23C14C15C26N(C27C89C2%10C78C%102C97C89C%10%11N%12C%13%14OC%15(C%12%13C%14%15%10)C%11%10C8%11C%108C9%10C%119C78C2%109)C12C36C425
1374,C1C2C3C45CC16C31C63C67C28C42C5(C826)C32C13C14OC15C16C8(C9%10OC%11%12C%13%14C9%15OC%139C%11%13C%14%11C4%14C4%16C%15%12C94C%10%16C%13%14%11)C5(C381)C672
1375,ClCC12OC3C1C3C13P4C21C1C25C67OSC8(N9C%10%11C%12%13N%14N%15C%16%17N%18C%15%16C%17%12C98C%108C%18%13C%14%118)C8(C12C435)C12C63C74C35C81C425
1376,CCC1C2(F)CC3CC3C13N1C4(C35C36C7(F)C38C73C48C563)C34C56C78OC9%10OC%11%12N%13C9%11C79C87C58C9(C%13%10%12)C35C12C45C768
1377,CC12CC3C14C15C6C1(O2)C31C45C23OC64C56C78OC9%10C%11%12C%13%14ON%15C%16%17C75C85C2%16C62C41C32C%175C12C%15%11C%121C13C%139C14C%142C%1043
1378,O1N2C34N5C6(OC17C18C56C56C21C75C386)C12C35C67OC38C63C7(C6C79C%10%11C%12C%13C%12C%13%10C3%10C67C%119%10)C36C79C4%10C14C82C37C54C%1069
1379,CC12CCC13OC14C56N7C(Cl)(C89N%10C8%11C%108C%11%10C8%11C8%12C%13%14N%15C%16(F)C%138C8%13C%16%17C%15%14C8%14C9%10C%17%13C%12%11%14)OC78C15C61C56C28C15C346
1380,CC1C2C34OC13C13C25C26N7C89SN%10C%11(C%12(O)C%101C43C%125%11)C82C12N3C45C38C3%10C%11(SC%113C%103C41C83C13C4(F)C18C52C483)C796
1381,C1C2C(OOC34C56C78SC9%10C75C85OC5(C95C%107C58C59C%10%11C%12%13ON%12C%10%12C%13%10C%12%13C%10%11C%13%10C%11%12C7%13C5(C89%11)C%13%10%12)C57C38C53C46C783)N12
1382,C1C23C4NC25C12C16OC78C9%10N%11C%12%13C19C19C7%12C7(C6%12C43C25%12)C81C97C%111C23C4(OC45C46C78C59C5%11C4%12C65C74C9%12C8%114)C24C%131C%1034
1383,CC.CC1C23N4C15C21C26C43C53C45C12C12C64C34C36C78C9%10OC9%11OC%109C%10%12OC%13%14N%15OC%13%10C%15%10C%129C%14%10C9%10C%117C8(C93C541)C%1062
1384,C.C.OC12C3N4CC5(C6(Br)C57C58N9C57C68C56C78SC%10%11C%12%13SC%14%15C%10%16C%10%17C95C75C8%10C%116C%125C56C%13%14C57C%15%17C%1667)C45C1(F)C325
1385,FOC12OC34C15C31C23C26OC78C9%10OC%11%12C%13%14OC%15(C9%16C9%17OC%18%19C%20(N%21CC%21)C%18%21C%19%18C9%19C%159C%21%18C%17%20C%199C%16(C%11%13%10)C%12%142)C73C68C451
1386,CCC1(C2(O)C34C56N7C89C75C5(C68C67C8%10N%11C%12%13C%14%15N%16C8%17C%148OC%15%10C%12%10N8C%17%13C%16%10C8%10C%11%12C86C%12%107)C36C23C92C47C32C567)CC1
1387,C1C2C34C5C13C13C67OC8(C246)C24N6OC9%10C%11%12OC%13%14N%15OC%16(C%17%18OC%19(OC%15%20C%17%15C%17%21C%19%22C%20%17C%15%22%21)C%16%18%11)C%139C8%12C%142C%104C62C51C723
1388,C1C2CC13C21N2C45C67C8C69C84C46C8%10C%11%12N%13C%14%15C%13%16C%13%17C%18(C%14%11C%11%14C%12%18C%11%12C%15%14C4%11C6(C27C95C318)C%10%11%12)C12C%133C45C%166C43C13C%175C623
1389,C.FC12C34C56N7C8(N9N%10C5%11CC%115C%109C856)C35C73C67OC89C6%10SC6%11C%12%13N%14N%15C%14%12C6%12C6%14OC%13(C%156%12)C%14%10C8%11C46C13C71C26C951
1390,C1C23N4C25SN2C16C17C89OC%10%11C%12(SC%13%14C%12(C%12%15OC%16%17C%18%19OC%12%20C%18%12C%19%16C%20%16C%17%12C%16%12C%13%16C%13%17C%15%18C%16%15C%18%13C%12%17%15)C%108C%148C25C6%118)C91C437
1391,C.CC12C3C4C3C13C1(C42)C24OC56C78OC29C31C95C67C12C35C67C9%10C%11%12N%13C%14%15OC%14(C%13%11C6%11C97C67C9%13C48C9(C%1163)C17C%1325)C%15%12%10
1392,C1N2C34CC15C21C53C2(C35N6C78C9%10OC%11%12C3%13C93C79C65C95C%116C%127C%109C%13(C836)C795)C35C67C89OC%10(C1%11C81C%10%11C916)C16C47C13C625
1393,C1C2C34CC15C23C12CC3(N41)N1C46OC47C48N9C4%10C84C7(C26C135)C41C92C%101C13C45C67SC48C49C8%10C8(C6%11C71C2%113)C41C59C%1081
1394,CC1C2C3C2C24C35CC36C2(C15)C34C61C23C45C67OOC89C%10%11C%12%13OC%14%15C%16%17OC%12%18C%12%19C%14(C%13%15%16)C%17%12C%18%19C8%10C8(C642)C95C%112C73C128
1395,CC1CC23CC4(O2)C25C67N8C9%10N%11C96C6(N9C%12%13OC%14%15OC9%14C9%14C%15%12C%13(Cl)C%109C67%14)C86C78C39C43C%112C9(C57C24CC2C14)C638
1396,CC12C3(F)OC45C67OC8(C9%10CC39C1%108)C46C13C46C89C25C78C25C47C48C%10%11OC%12%13C%10%14C%12%10C%13%12C%104C84C%11%14C8%10C%12%11C78C%11%10C12C96C435
1397,C1CC2C34OC56C78CCC1C71C28C31C41OC12C13N4C7(OON8C29C82C51C692)C43C71C23OC45C67OC8(OC862)C74C531
1398,C.C.ClC12C3(Cl)C14C15OC67C18C61C58C56C89C7(C37C3(C%10%11ON%10C%1123)C471)C12C34C7%10OC7%11C7CC%12%13C7(C%11%12%10)C%137C18C72C35C496
1399,C1C2C3C45CC16C1C4(SC47N8C49OC84C8%10C%11%12N%13C%14%15OC%11%16C%11%17OC%16%18C%11%16C%17%11N%17C%14%19C%17%14C%17(C%13%20C97C%208C%14%17C4%12%10)C%15%19C%18%11%16)C25C316
1400,C1C23OC45CN6C17C2C12OC89N%10C%11%12N%13C%11%14C8%12C8%11C%14(C7%12C17C%109C7%12C42C635)C81C%132C34C56C78OC59C75C97C53C73C86C24C1%113
1401,ClC12C34OC56C78C9%10OC%11%12C3%13C7(C13C51C45C4CC7CC7%14C7C4%15C72C%14%15C513)C61C9%11C2(C8%131)C13C45C%106C78C%124C54C65C71C24C853
1402,C1OC2CN3CC3C3(C12)N1C24C56C13C13C27C28C9%10N%11C%12%13N%14C%15%16N%17OC%15%18C%15%19C%14%12C9%12C2(C%112C%18%15C2%19C%17%16%13)C%128C12C%101C4(C571)C632
1403,C.COC12C3CC14C31C43C45N6OC78C9%10OC7%11N9C7(OC79C7%12C%13%14ON(Cl)C%13%15C%14%13C%15%14C97C%12%13%14)C%108C67C46SC64C%117C45C213
1404,FC12C34OC5(C67COC6CC73)C43C54C56SC78C9%10N%11C%12%13C%14%15OC%16%17C5%18C%16(C%115C%12%11C%14%13C5%12C%159C%10%11%12)C75C%17%18C57C15C87C61C23C451
1405,C1CC23CC14N1C5C67N8C9%10N%11C%12%13OC6%14C%11(C8%12C29C1%10C543)C%137%14.O.O1OC12C13C45C26C27C14C31C23C52C64C56C48C25C68C173
1406,CC1CC1C12N3C14OC31C43C12C12C45SC67C89C%10(C%11%12OC4%13C%114C%121C%133C542)C68C79C%101C23C45OC67C48C64C58C56C72C45C316
1407,C1C2C3C1C31C34CC25C12C16OC37C51C21C23OC58OC5(C85C8(SC81O4)C765)C14C56OC2(O3)C51C12C35N7C38C71C54C682
1408,C.C1CC2C34C1C15OC67C8(OC89C23C496)C12SC13C46C89N%10C%11%12C8(C%108C%11%10C%11%13C%14%15N%16C%17%18C%16%19C%17%14C%19%11C%10%13C%18%15C84C1%126)C31C57C291
1409,CCN1C2C34C56OC78C9%10C5(C13C264)C91C72C83C45C67C89N%11C%12%13OC%14%15N%16C%17(SC%14%12C%15%13%17)C%12%13N8C98C%12(C%16%11%13)C69C3(C%1021)C91C84C751
1410,O1C2(C34OC56SC78C59C35C27C64C895)C23N4C56C78OC9%10C17C21C5(C32C3C2C32C35C7%11C%12C73C23C27C%13(C%12%115)C5(C489)C32C%1357)C%1061
1411,CC1C2C13C14OC15C16OC37C13C18N9C61C1(C6%10N%11C%12%13N%14C6%15C6%16OC%15%17C6(C6%15OC%18%19C6%20C%186C%12%18C%19%20C%186C%14%13%15)C%16%17C%11%101)C98C73C245
1412,COC12C34C5CC6C3(O5)C35OC7(C89OC%10%11C%12%13C%14(N%15C%16%17SC%16%18OC%16%19C%15%17C%18%16C%198%12)C98C%109C%11%13C%1489)C(OS3)(C571)C13C65C21C453
1413,C1C23CC14C2C31C42C34OC35N3C67C38C63C1(C542)C81C24C56C89OC%10%11C%12%13OC%14%15C%12%16C%14%12C8%14C%10(C%13%15C%16%12C7%145)C57C%116C26C95C14C376
1414,C.C1C2C13C14C5(OC67C89C%10%11OC%12%13SC%10%14C8%10C8%15N%12C%12%16C8(OC%138C%11%13C8%10C%138C%10%11C6%13C7%10C8%11C%149%13)C67C%158C%126C%1678)OC16C21C36C514
1415,CC12C34SC56C78OC79C87OOC8%10C%11%12OC%11(C7%11C7%13C%14%15C%11%16C7%14C%13%16%15)C7%11C8%13C%127C3(C37C58N5C98C8(CC8CO)C13C24C567)C%10%11%13
1416,C.C1C23N4C56C47C54C15C4(N1C48C9%10C%11%12OC%13%14C%11%15C%11%16C%17%18C%19%20SC%19%21C%13%19C%13%22C19C4%10C%12%13C1(C%148%22)C%204C%198C41C81C%21%11C%17%16C%15%181)C21C36C571
1417,CC12C34C5CCC5C56N3C13C42C12C54C63C41C13C45OC67C41C56C14C73C23C12C31C43C24C25C36C23C27C18C41C34C6(C852)C174
1418,C1CC23OC45C67C89OC6%10C6%11C8(C48C74C7%12C2%13C32C1C1C3C1(C32%13)C57C8%124)C61C%10%11C23C94C56N7C58C59C%10%11C76C%106C5%11C89C62C413
1419,CC1CC2C34C5C16C53C13C2(C641)C12C45C67C89N%10C%11%12OC%13%14C%10%11C%13%10C%14%11C%13%14C%15%16OC%17%18ON%15C%17%16C%18%13C%14%11C%10%11C%126C8%11C16C27C46C935
1420,CC1(N)C23CC2C32C34C15C21C52C35C42C23C15C21C24C56C78N9C%10(Cl)C%11%12OC%13%14C9%15C%109N7C9%15C8(C%11%13C%12%145)C57C28C64C52C71C823
1421,OC12CNC13N2C31OC23N4C5(O1)C42C35C12C34OC56C31C51C42C23C45C78ON9C%10(O7)SOC%107C9%10C79C87C%109C74C52C613
1422,ClC12C34C15C23C12C36C78OC9%10N%11C%12%13N%14C%12(C%11%13C%11%12OC%13%15C%11%16CN(O%16)C%11%16COC%11%17C%16%13C%12%15%17)C%11%12C3(OC76C451)C13C%14(C9%111)C%123C%1082
1423,CC1C2C1(CO)C21C2N3C45C26C34C165.O1SC23P4N1C41C45OOC67C89C6%10C86C8%11OC8(N4C24N5C431)C12C73C1%10C%119C263
1424,ClC12C3C4C56CCC35NC41C61C23C24C56C78N9C%10%11C%12%13C%14%15SC%14%12C%15%12C%10(C9%10C%117C%10%13%12)C79C85C67C25C26C17C92C71C32C43C25C316
1425,C.CC1NCC23CC45C67C12CC36C47C12N3P1C14C6(OC78C9%10C%11%12OC%11%13C%11(O%12)C79C%107C%13%11C867)C16C24C12SC14C51C32C416
1426,CC1C2C13C14N5C67C58C5(C19C24C369)C71C52C34C85C16C21C62C16C51C35C3(C78C9%10OC%11%12C9%13C%11%10C9%10C%12%11C%137C89C%11%103)C53C45C13C265
1427,FC12C34C56OC78N9SC97N7C9%10C%11%12CC%13CC%13(O%11)C%129C7%10C79C5%10N5C3(C817)C29C56C%101C23N5C26C32OOC37C28C3(C564)C718
1428,C.CC1CCCC23C4(CC1)N1C45C4(OC67C89OC%10(C246)C72C84C26C27C8%11ON%12C%13%14OC%138C%148C%12%13C%11%12C%109C29C4(C%1387)C%1269)C135
1429,O1C2(OC13C14OC1C15C67C8C6C6C39C43C6(C14C8C74)C593)OC21N2C34C56N7C89OC8%10C75C%106C95C26C13C12SC13C46C235
1430,C1C23C4C56N7C89C%10C(C15C428)C61N3C23C14C15OC16C5(OC41C45C%107C97C14C275)C31C23C45OC47C48C9%10N%11C94C7(C%112C5%108)C631
1431,CC12C34C56CC57C6(F)C75C36C37N8C39C3%10N%11C%12%13C%11%14C3%11C3%15SC3%16C%153OC%15(C3%16%11)C3%11C%16%17OC%16%18C%17%12C%153C%18%11C%143C9%13C1(C%103C876)C245
1432,CC1(Cl)C2C3(Cl)C21C31C23OC45OC42OC12C31OC53OC45C67C48C49C56C45C46C%10(C12O3)C1(C95C784)C23C%104C65C26C14C536
1433,CC12C3CC1C14OC5(C3)N3OC67C1(C31C63C68C79C17C36C71C36C98C78C9%10C%11%12OC%13%14C%11%15C%13%11C%13%16C%14%17C(C%129C73C816)(C%15%10%13)C%11%17%16)C254
1434,C.O1C2N3C45C67OC68C69N%10N%11C%12%13C%14(C%15%16C%17%18OC%17%19C%17(O%18)C%19%18N%19OC%18%20C%19%15C%17%20%16)OC%15%16N%17C%15%18C%17%14C%14(C38C4(C127)C6(C%105%12)C%119%14)C%16%18%13
1435,CC1CN(C2CN2)C23C45C67N(O1)C18C29C2%10C31C13C6(C1(C842)C75%10)C31C23C4(Cl)C56C78C2%10C2%11C4%12C94C%129C42C9(C3%10%11)C12C57C682
1436,CC12C3C4(N5C67OC89C35C35C6%10C86C79C%103C37C89OSC%10%11C%12%13N%14C%15%16N%17N%18C%19(C%14%15C%18%19C8%14C%10%12C%11%13%14)C%173C97C%1656)C13C15CC21C453
1437,FC12C34C56OC78N9OC95C59OC7(C7%10N%11C%12%13C%11%14C%127C%137C%11%12C%10%13C%14%11C7%13%12)C65C85C16C93C13C78C9%10CC9C9%11C%10%12C97C%121C2(C%1183)C456
1438,CC12C3(C)C14C21C42C14C31C23C14C31C23C45N6C78N9OC%10%11C%12(C9%13C9%14C%10%15C%10%16C%11%17C9%11C%13%14C%17%11C9%11C%15%13C%10%14C%169C%13%14%11)C79C64C82C31C59%12
1439,CC12OC34CN5C3C1C13C67N8C52C81C12C5(C89OC%10%11C%12%13N%14C%12%15C%10%13C8%10C%119C%15%10C89OC8%10C8%11C%10%12C8%10C%149C%11%12%10)OC8(C461)C37C852
1440,CC.CC1C23OC45C67C8(OC69C6%10C9%11C9%12C47C69C%114C67C9%11C%13%14N%15C%16%17SN%18C%16%19C%15(C%18%19C96C%13%10C%1274)C%17%14%11)C24C26OC27C13C76C854
1441,ClC12C34C15C31C36C7C38C3C9C%10%11C9%12C%109C%12%10C%11(C378)C4%10C34C69C26C27C89OC%10%11C%12%13C8%14C%108C%11%10C%12%11C%13%10C%10%12C%14%11C9%11C2(C8%11%10)C7%12C63C514
1442,FC12C34C15C3(C13OC16OC31C37OC38C39C%10CC%11%12C71C68C%111C%103C%1291)C13C26C12C45C14C57C89OC8%10C98C%109C5%10C9(C63C821)C7%104
1443,C.CC12CC3(CN13)C13OC45C16C41C24C32C51C642.O1N2C34C15C21C32C53C56C42C12C5(C14N5C78C9%10SC9%11C51C41C%107C%1181)C326
1444,CC1C2N3C45C6(CC126)C41C24C35C23C25C67N8C9%10OC%11(OC%12%13C%14%15N%16C%17(C%119%12)C%149C%16%11C%13%15C%12%13C%17%14C%11%12C9%14%13)C%109C86C96C78C32C68C145
1445,C1C2C34OC56C78C9C%10%11CC%12(C17C9%10C%1138)C25C61C2(C35OC67C89OC%10%11C3%13C85C9%13C23C62C%105C76C57C%112C673)C23C56C4%12C24C15C643
1446,CC1C23C(C45OC67C48C49C%10(F)OC%104C4(C%10%11N%12C%10%13C%10%14OC%13%15C%13%16N%10C%14%13C%12%10C%16%11C%15%104)C84C56C794)C24C25CC6(C)C2(N)C14C635
